VM_Resource_ID,VM_Size_GB,Disk_Tier,Vault_Redundancy,Restore_Method,Region,Network_Bandwidth_Mbps,Restore_Time_Min
/subscriptions/67f332f5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-517,218,Premium_SSD,GRS,Vault,Southeast Asia,1000,28.04
/subscriptions/de394999/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-518,2601,Premium_SSD,ZRS,Vault,West Europe,5000,223.95
/subscriptions/7585c564/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-519,1473,Standard_SSD,LRS,Vault,East US,10000,253.39
/subscriptions/a955d848/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-520,848,Premium_SSD,GRS,Vault,Southeast Asia,5000,103.31
/subscriptions/75f7e2bf/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-521,3239,Standard_HDD,LRS,Instant,East US,5000,71.1
/subscriptions/c29683ce/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-522,4064,Premium_SSD,GRS,Vault,West Europe,1000,487.51
/subscriptions/8b719976/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-523,3528,Standard_SSD,LRS,Vault,West Europe,1000,604.11
/subscriptions/c7e78027/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-524,3946,Standard_SSD,ZRS,Instant,West Europe,1000,35.67
/subscriptions/38b85b8b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-525,309,Standard_HDD,GRS,Instant,East US,5000,11.23
/subscriptions/b213345f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-526,3311,Premium_SSD,LRS,Instant,Southeast Asia,1000,16.13
/subscriptions/2d399005/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-527,3174,Standard_SSD,LRS,Vault,Southeast Asia,5000,543.7
/subscriptions/f0ee1fe9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-528,1564,Premium_SSD,LRS,Vault,West Europe,5000,135.46
/subscriptions/3370d022/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-529,1769,Standard_HDD,LRS,Instant,Southeast Asia,1000,39.74
/subscriptions/0656c632/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-530,2870,Standard_SSD,LRS,Vault,West Europe,10000,491.81
/subscriptions/ec754a4e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-531,601,Premium_SSD,ZRS,Instant,East US,10000,4.56
/subscriptions/18df2bc4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-532,1954,Premium_SSD,GRS,Vault,West Europe,10000,235.44
/subscriptions/4a69daee/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-533,1905,Standard_SSD,GRS,Instant,East US,5000,24.76
/subscriptions/050e4875/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-534,984,Premium_SSD,LRS,Vault,West Europe,5000,85.97
/subscriptions/658df486/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-535,2519,Premium_SSD,ZRS,Vault,Southeast Asia,5000,216.95
/subscriptions/d5f7dd2d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-536,588,Premium_SSD,GRS,Vault,Southeast Asia,1000,72.25
/subscriptions/8475bafc/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-537,2939,Standard_SSD,LRS,Vault,West Europe,5000,503.59
/subscriptions/16e6d50f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-538,1593,Standard_HDD,GRS,Instant,Southeast Asia,1000,49.58
/subscriptions/d285629c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-539,3014,Premium_SSD,GRS,Instant,Southeast Asia,1000,22.56
/subscriptions/5565f71a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-540,3960,Standard_HDD,LRS,Instant,Southeast Asia,10000,86.48
/subscriptions/67c05df2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-541,99,Premium_SSD,LRS,Instant,East US,10000,2.42
/subscriptions/0f4744db/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-542,748,Premium_SSD,LRS,Vault,Southeast Asia,10000,65.83
/subscriptions/59473cd7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-543,83,Ultra,LRS,Instant,East US,1000,2.14
/subscriptions/e83101ca/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-544,2432,Premium_SSD,ZRS,Instant,West Europe,1000,12.38
/subscriptions/62e4f73b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-545,3911,Ultra,ZRS,Vault,Southeast Asia,1000,135.5
/subscriptions/0cd516b6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-546,2623,Standard_SSD,GRS,Vault,Southeast Asia,5000,628.72
/subscriptions/5e00bdf3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-547,463,Premium_SSD,LRS,Vault,Southeast Asia,1000,41.51
/subscriptions/e7ea80ca/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-548,2765,Premium_SSD,LRS,Instant,West Europe,10000,13.8
/subscriptions/fd942ff2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-549,1035,Premium_SSD,GRS,Instant,East US,10000,8.18
/subscriptions/f7b20f00/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-550,1970,Premium_SSD,GRS,Vault,East US,1000,237.35
/subscriptions/4ba12daf/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-551,2582,Premium_SSD,LRS,Instant,Southeast Asia,1000,13.02
/subscriptions/dc7094a9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-552,1230,Ultra,GRS,Instant,West Europe,10000,4.94
/subscriptions/d75c52d5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-553,1179,Premium_SSD,ZRS,Vault,West Europe,1000,102.61
/subscriptions/1785f0bd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-554,3489,Premium_SSD,LRS,Vault,West Europe,10000,316.3
/subscriptions/169244f7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-555,897,Premium_SSD,LRS,Vault,West Europe,5000,78.54
/subscriptions/1e45ca28/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-556,1887,Premium_SSD,GRS,Instant,West Europe,10000,13.27
/subscriptions/47ca3449/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-557,2838,Standard_SSD,LRS,Instant,East US,5000,26.22
/subscriptions/b0b162f8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-558,2046,Standard_SSD,LRS,Vault,East US,1000,351.18
/subscriptions/d2457ca1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-559,917,Standard_SSD,LRS,Instant,East US,1000,9.83
/subscriptions/2153e511/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-560,114,Standard_SSD,LRS,Vault,Southeast Asia,5000,24.09
/subscriptions/be8c4d0d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-561,3800,Standard_SSD,GRS,Vault,West Europe,1000,909.95
/subscriptions/42838c92/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-562,3833,Standard_SSD,GRS,Vault,Southeast Asia,5000,917.83
/subscriptions/c422b37e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-563,638,Standard_HDD,LRS,Instant,West Europe,1000,15.61
/subscriptions/8e8f093b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-564,3325,Standard_HDD,ZRS,Instant,East US,10000,72.93
/subscriptions/823fc3e9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-565,1212,Ultra,ZRS,Vault,Southeast Asia,1000,43.37
/subscriptions/f0f7829c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-566,2261,Premium_SSD,ZRS,Vault,East US,10000,194.94
/subscriptions/dd218674/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-567,2425,Standard_SSD,LRS,Vault,West Europe,10000,415.87
/subscriptions/b7e33286/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-568,2681,Premium_SSD,LRS,Instant,West Europe,5000,13.44
/subscriptions/b9014ae4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-569,3477,Standard_SSD,ZRS,Instant,West Europe,1000,31.67
/subscriptions/7406df94/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-570,2416,Ultra,GRS,Vault,East US,5000,117.45
/subscriptions/8e1db2d2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-571,1779,Premium_SSD,LRS,Vault,West Europe,1000,153.81
/subscriptions/226ab865/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-572,745,Standard_HDD,LRS,Vault,East US,10000,319.87
/subscriptions/264a0500/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-573,901,Premium_SSD,LRS,Instant,Southeast Asia,10000,5.84
/subscriptions/c6641765/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-574,3918,Premium_SSD,ZRS,Vault,West Europe,1000,336.34
/subscriptions/74d55908/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-575,1141,Ultra,GRS,Vault,West Europe,1000,56.52
/subscriptions/765d5d18/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-576,3114,Premium_SSD,LRS,Vault,West Europe,5000,267.73
/subscriptions/c2d7e612/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-577,2555,Premium_SSD,LRS,Vault,Southeast Asia,1000,220.03
/subscriptions/808fdd29/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-578,2724,Standard_SSD,GRS,Instant,West Europe,1000,34.54
/subscriptions/b9a5a581/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-579,3104,Ultra,ZRS,Vault,East US,1000,107.95
/subscriptions/b90b912b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-580,2375,Standard_SSD,LRS,Instant,East US,5000,22.27
/subscriptions/a22aee42/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-581,3188,Ultra,GRS,Vault,West Europe,1000,154.34
/subscriptions/884ab30e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-582,1659,Premium_SSD,ZRS,Vault,West Europe,10000,143.57
/subscriptions/1ca1f2c2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-583,3115,Premium_SSD,LRS,Instant,Southeast Asia,5000,15.29
/subscriptions/65e99b80/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-584,3755,Premium_SSD,GRS,Vault,Southeast Asia,5000,450.6
/subscriptions/b89e1a52/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-585,68,Standard_SSD,LRS,Instant,Southeast Asia,10000,2.58
/subscriptions/61908683/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-586,1190,Standard_SSD,GRS,Vault,West Europe,10000,286.33
/subscriptions/259be25d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-587,1283,Standard_SSD,GRS,Vault,Southeast Asia,10000,308.55
/subscriptions/887870aa/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-588,837,Standard_SSD,GRS,Instant,Southeast Asia,1000,12.0
/subscriptions/ce118613/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-589,940,Premium_SSD,GRS,Instant,East US,10000,7.61
/subscriptions/3a987a7b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-590,1055,Standard_SSD,LRS,Vault,Southeast Asia,1000,182.05
/subscriptions/9c7bc67d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-591,2995,Standard_HDD,ZRS,Instant,East US,5000,75.83
/subscriptions/dab7926a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-592,3485,Ultra,GRS,Vault,East US,5000,168.54
/subscriptions/cb4c11e5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-593,110,Premium_SSD,LRS,Vault,Southeast Asia,10000,11.39
/subscriptions/eb690a18/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-594,2978,Ultra,GRS,Vault,East US,1000,144.31
/subscriptions/785eab10/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-595,2934,Ultra,GRS,Instant,West Europe,10000,9.01
/subscriptions/b100d111/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-596,3047,Standard_SSD,LRS,Vault,West Europe,10000,522.02
/subscriptions/fcab0b26/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-597,3955,Standard_SSD,ZRS,Vault,Southeast Asia,1000,676.99
/subscriptions/e6e41868/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-598,2767,Premium_SSD,ZRS,Instant,West Europe,10000,13.81
/subscriptions/2bd87965/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-599,332,Premium_SSD,LRS,Vault,East US,5000,35.49
/subscriptions/4ab9b8b7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-600,433,Standard_SSD,ZRS,Vault,West Europe,10000,75.9
/subscriptions/8cb7690f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-601,699,Premium_SSD,LRS,Vault,Southeast Asia,1000,61.65
/subscriptions/002b5678/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-602,1193,Standard_SSD,LRS,Instant,Southeast Asia,1000,12.18
/subscriptions/b0bcbb37/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-603,1757,Standard_SSD,LRS,Vault,East US,5000,301.86
/subscriptions/106e541e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-604,1746,Premium_SSD,ZRS,Instant,Southeast Asia,1000,9.45
/subscriptions/60b4b28d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-605,720,Premium_SSD,GRS,Instant,West Europe,1000,6.3
/subscriptions/e06221b6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-606,183,Premium_SSD,LRS,Vault,Southeast Asia,5000,17.62
/subscriptions/15fe731e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-607,894,Standard_HDD,LRS,Vault,East US,10000,383.44
/subscriptions/8890ae66/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-608,1874,Premium_SSD,GRS,Instant,Southeast Asia,5000,13.19
/subscriptions/419f5f7a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-609,3739,Standard_SSD,LRS,Instant,West Europe,10000,33.91
/subscriptions/449cd047/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-610,1145,Standard_SSD,ZRS,Instant,East US,5000,11.77
/subscriptions/f98d2d79/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-611,2038,Premium_SSD,ZRS,Instant,West Europe,10000,10.7
/subscriptions/d2063cf6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-612,1433,Ultra,GRS,Instant,East US,5000,5.42
/subscriptions/cc6e6b79/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-613,804,Premium_SSD,ZRS,Instant,Southeast Asia,10000,5.43
/subscriptions/1ce5e7ae/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-614,3609,Premium_SSD,LRS,Vault,East US,5000,309.97
/subscriptions/76aee9ed/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-615,180,Premium_SSD,ZRS,Vault,East US,10000,17.36
/subscriptions/6bdb0000/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-616,1917,Premium_SSD,GRS,Vault,Southeast Asia,5000,231.02
/subscriptions/a1f53369/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-617,2902,Standard_HDD,GRS,Vault,West Europe,1000,1735.46
/subscriptions/e3f7bd1d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-618,1214,Premium_SSD,LRS,Instant,Southeast Asia,10000,7.18
/subscriptions/c00dd1d7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-619,3528,Standard_SSD,ZRS,Vault,East US,5000,604.11
/subscriptions/cd0526bb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-620,1995,Standard_SSD,LRS,Vault,Southeast Asia,10000,350.97
/subscriptions/42db331f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-621,1076,Premium_SSD,LRS,Vault,East US,10000,93.82
/subscriptions/a6f4afde/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-622,1728,Premium_SSD,LRS,Vault,Southeast Asia,5000,149.46
/subscriptions/2860ca6e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-623,1145,Standard_HDD,GRS,Vault,Southeast Asia,10000,685.95
/subscriptions/c650619a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-624,697,Standard_SSD,GRS,Vault,West Europe,5000,168.54
/subscriptions/fd8b33f3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-625,576,Premium_SSD,GRS,Instant,East US,1000,5.44
/subscriptions/455682ce/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-626,3886,Standard_HDD,ZRS,Vault,West Europe,10000,1660.03
/subscriptions/001ad3c4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-627,2913,Premium_SSD,LRS,Vault,East US,1000,250.58
/subscriptions/e6945161/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-628,1183,Premium_SSD,GRS,Vault,Southeast Asia,10000,143.33
/subscriptions/ba9fc4b1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-629,3773,Premium_SSD,LRS,Vault,East US,10000,323.96
/subscriptions/b05f024d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-630,1205,Premium_SSD,ZRS,Instant,West Europe,10000,7.14
/subscriptions/7c608d39/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-631,623,Premium_SSD,ZRS,Instant,West Europe,5000,4.66
/subscriptions/0eb53909/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-632,3736,Standard_SSD,GRS,Vault,West Europe,1000,894.65
/subscriptions/0e4a5d41/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-633,551,Premium_SSD,GRS,Vault,East US,10000,67.83
/subscriptions/d0e38984/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-634,3372,Premium_SSD,LRS,Vault,West Europe,5000,289.74
/subscriptions/2c42f360/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-635,4020,Standard_SSD,LRS,Instant,West Europe,10000,36.3
/subscriptions/ddbceac1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-636,960,Premium_SSD,ZRS,Instant,West Europe,5000,6.1
/subscriptions/8e53214f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-637,3407,Premium_SSD,LRS,Vault,Southeast Asia,10000,292.73
/subscriptions/26fcfeb4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-638,1276,Premium_SSD,LRS,Vault,Southeast Asia,1000,110.89
/subscriptions/15ce1444/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-639,767,Premium_SSD,LRS,Vault,East US,1000,67.45
/subscriptions/2e8dc795/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-640,1534,Premium_SSD,ZRS,Vault,East US,10000,132.9
/subscriptions/f2fedba7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-641,644,Premium_SSD,LRS,Vault,West Europe,5000,56.95
/subscriptions/19c2f7ee/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-642,2901,Premium_SSD,LRS,Instant,Southeast Asia,10000,14.38
/subscriptions/27e7d26c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-643,2972,Premium_SSD,GRS,Vault,West Europe,5000,357.05
/subscriptions/3ed79ef7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-644,2358,Premium_SSD,ZRS,Vault,West Europe,10000,203.22
/subscriptions/a9de9cee/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-645,3211,Premium_SSD,LRS,Vault,Southeast Asia,5000,276.01
/subscriptions/cabf312d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-646,217,Premium_SSD,LRS,Vault,Southeast Asia,1000,20.52
/subscriptions/00fe42c8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-647,1743,Standard_SSD,LRS,Vault,Southeast Asia,10000,312.58
/subscriptions/91ab7429/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-648,3570,Premium_SSD,LRS,Instant,East US,1000,17.23
/subscriptions/f13a2d03/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-649,1060,Premium_SSD,LRS,Vault,East US,1000,92.45
/subscriptions/93a28486/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-650,3221,Standard_HDD,GRS,Instant,West Europe,10000,98.2
/subscriptions/07ecd3cb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-651,2808,Premium_SSD,GRS,Vault,East US,10000,337.46
/subscriptions/e822a6ee/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-652,3420,Standard_SSD,GRS,Instant,Southeast Asia,5000,42.86
/subscriptions/61c00911/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-653,1307,Standard_SSD,LRS,Instant,Southeast Asia,5000,13.15
/subscriptions/3dc60620/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-654,1156,Premium_SSD,ZRS,Vault,East US,1000,109.24
/subscriptions/cba04a9a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-655,3182,Standard_SSD,LRS,Instant,West Europe,5000,29.15
/subscriptions/05bc11b3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-656,1072,Premium_SSD,ZRS,Vault,West Europe,5000,93.48
/subscriptions/cc3e0705/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-657,2205,Premium_SSD,GRS,Vault,East US,10000,265.42
/subscriptions/e06675fe/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-658,1837,Premium_SSD,LRS,Instant,West Europe,5000,9.84
/subscriptions/b44c6ce7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-659,1021,Standard_HDD,GRS,Vault,West Europe,1000,611.88
/subscriptions/ab39e371/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-660,3123,Standard_SSD,LRS,Vault,West Europe,5000,534.99
/subscriptions/a85b9c99/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-661,516,Premium_SSD,GRS,Vault,Southeast Asia,1000,63.64
/subscriptions/dbdd0606/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-662,1291,Ultra,LRS,Instant,Southeast Asia,10000,4.2
/subscriptions/6b4ac60b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-663,3023,Premium_SSD,LRS,Instant,East US,1000,14.9
/subscriptions/3cec40ad/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-664,2329,Standard_SSD,ZRS,Instant,Southeast Asia,5000,21.87
/subscriptions/a39ea6e8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-665,2585,Premium_SSD,LRS,Instant,West Europe,10000,13.03
/subscriptions/681287bc/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-666,2543,Premium_SSD,ZRS,Instant,Southeast Asia,5000,13.84
/subscriptions/76771d2b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-667,2452,Premium_SSD,LRS,Vault,East US,10000,211.24
/subscriptions/1995aa5c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-668,614,Standard_SSD,GRS,Vault,Southeast Asia,10000,148.71
/subscriptions/333a7573/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-669,1699,Premium_SSD,GRS,Vault,West Europe,5000,239.81
/subscriptions/6614342b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-670,1376,Premium_SSD,GRS,Vault,West Europe,5000,166.39
/subscriptions/362b1aad/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-671,3389,Ultra,LRS,Instant,East US,10000,7.78
/subscriptions/849d1a72/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-672,1821,Standard_SSD,LRS,Instant,Southeast Asia,10000,17.54
/subscriptions/bc2d682a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-673,420,Premium_SSD,LRS,Instant,Southeast Asia,5000,3.79
/subscriptions/ddcf50a8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-674,2134,Ultra,LRS,Instant,Southeast Asia,1000,5.64
/subscriptions/756515b5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-675,1849,Standard_SSD,GRS,Vault,West Europe,5000,443.79
/subscriptions/e0e2042c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-676,2633,Ultra,ZRS,Vault,East US,10000,93.22
/subscriptions/338fd53f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-677,1845,Premium_SSD,ZRS,Instant,Southeast Asia,5000,9.87
/subscriptions/6aed5db1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-678,3972,Standard_HDD,GRS,Instant,West Europe,1000,120.63
/subscriptions/f0a29b3b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-679,3235,Standard_SSD,GRS,Vault,West Europe,5000,774.95
/subscriptions/5938251e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-680,2913,Premium_SSD,GRS,Vault,West Europe,10000,350.01
/subscriptions/02b0a9a4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-681,3315,Standard_HDD,LRS,Instant,Southeast Asia,5000,72.72
/subscriptions/18706172/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-682,3358,Premium_SSD,ZRS,Vault,Southeast Asia,10000,288.55
/subscriptions/da9a5115/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-683,4041,Standard_SSD,GRS,Vault,Southeast Asia,10000,967.53
/subscriptions/f4826fd8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-684,2873,Premium_SSD,GRS,Instant,Southeast Asia,5000,19.16
/subscriptions/443608cf/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-685,3794,Standard_HDD,LRS,Instant,Southeast Asia,10000,82.94
/subscriptions/20dbe2ce/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-686,2553,Premium_SSD,LRS,Vault,Southeast Asia,10000,219.86
/subscriptions/c5ebc915/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-687,1695,Ultra,LRS,Vault,Southeast Asia,1000,59.86
/subscriptions/272ff1f9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-688,2880,Ultra,ZRS,Vault,Southeast Asia,1000,100.3
